File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model(sicco_EDSM),Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random5_6_75,9955,6,75,10 states,8 symbols,1191,7,0,498,8.1111,11,10,6457,160643,SAT,27.0789,300,300,91,296,4,209,0.96,0.3,0.99,0.5,0.6,0.6,0.8102564102564103,100.0,0.0,,11,10,6457,160643,SAT,27.1421,300,300,91,296,4,209,0.96,0.30,0.99,0.50,0.60,0.60,0.8102564102564103
Random5_7_75,5161,7,75,10 states,8 symbols,1178,6,0,485,4.4446,11,10,6314,156527,SAT,62.2269,300,300,13,297,3,287,0.81,0.04,0.99,0.1,0.5,0.5,0.55,100.0,0.0,,11,10,6314,156527,SAT,62.9432,300,300,13,297,3,287,0.81,0.04,0.99,0.10,0.50,0.50,0.55
Random5_5_75,4407,5,75,10 states,8 symbols,1182,6,0,591,4.8977,11,10,7480,188115,SAT,59.396,300,300,18,296,4,282,0.82,0.06,0.99,0.1,0.5,0.5,0.6,100.0,0.0,,11,10,7480,188115,SAT,59.2954,300,300,18,296,4,282,0.82,0.06,0.99,0.10,0.50,0.50,0.6
Random5_0_75,6481,0,75,10 states,8 symbols,1185,6,0,525,4.8967,11,10,6754,168447,SAT,28.1247,300,300,39,299,1,261,0.97,0.13,1.0,0.2,0.6,0.6,0.7849358974358974,100.0,0.0,,11,10,6754,168447,SAT,28.2097,300,300,39,299,1,261,0.97,0.13,1.00,0.20,0.60,0.60,0.7849358974358974
Random5_3_75,9653,3,75,10 states,8 symbols,1190,7,0,537,7.3673,11,10,6886,172265,SAT,19.4481,300,300,216,299,1,84,1.0,0.72,1.0,0.8,0.9,0.9,0.95,100.0,0.0,,11,10,6886,172265,SAT,18.9086,300,300,216,299,1,84,1.00,0.72,1.00,0.80,0.90,0.90,0.95
Random5_1_75,8749,1,75,10 states,8 symbols,1174,7,0,556,5.9243,11,10,7095,177927,SAT,46.9092,300,300,19,296,4,281,0.83,0.06,0.99,0.1,0.5,0.5,0.775,100.0,0.0,,11,10,7095,177927,SAT,51.0981,300,300,56,290,10,244,0.85,0.19,0.97,0.30,0.60,0.60,0.8
Random5_4_75,1794,4,75,10 states,8 symbols,1185,7,0,540,4.9806,11,10,6919,173159,SAT,17.9346,300,300,191,281,19,109,0.91,0.64,0.94,0.7,0.8,0.8,0.85,100.0,0.0,,11,10,6919,173159,SAT,17.4889,300,300,134,280,20,166,0.87,0.45,0.93,0.60,0.70,0.70,0.775
Random5_2_75,8637,2,75,10 states,8 symbols,1190,6,0,576,5.2017,11,10,7315,183645,SAT,55.6864,300,300,43,296,4,257,0.91,0.14,0.99,0.2,0.6,0.6,0.675,100.0,0.0,,11,10,7315,183645,SAT,53.3856,300,300,43,296,4,257,0.91,0.14,0.99,0.20,0.60,0.60,0.675
Random5_8_75,6523,8,75,10 states,8 symbols,1202,6,0,551,5.024,11,10,7040,176195,SAT,21.6674,300,300,163,288,12,137,0.93,0.54,0.96,0.7,0.8,0.8,0.85,100.0,0.0,,11,10,7040,176195,SAT,22.7998,300,300,161,295,5,139,0.97,0.54,0.98,0.70,0.80,0.80,0.8723684210526316
Random5_9_75,2895,9,75,10 states,8 symbols,1183,6,0,528,5.6946,11,10,6787,169341,SAT,98.6669,300,300,25,296,4,275,0.86,0.08,0.99,0.2,0.5,0.5,0.7342948717948719,100.0,0.0,,11,10,6787,169341,SAT,94.9328,300,300,25,296,4,275,0.86,0.08,0.99,0.20,0.50,0.50,0.7342948717948719
