File,Seed,Trails,Number of walks,Size of reference graph,Alphabet_size,Size of actual model(APTA),Correct merges,Incorrect merges,Size of learned model(sicco_EDSM),Total time spent in EDSM (seconds),Number of colors used (automata_size),Number of SAT solver calls,Number of variables in the last SAT call,Number of clauses in the last SAT call,SAT result,Total time spent in SAT solver (seconds),number of Positive traces,number of Negative traces,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F-measure,Accuracy,BCR,Structural Difference,ratioOfCorrectMerge,ratioOfRejected2CompletedMerges,DFASAT Statistics_2,Number of colors used (automata_size)_2,Number of SAT solver calls_2,Number of variables in the last SAT call_2,Number of clauses in the last SAT call_2,SAT result_2,Total time spent in SAT solver (seconds)_2,number of Positive traces_2,number of Negative traces_2,True Positive_2,True Negative_2,False Positive_2,False Negative_2,Precision_2,Recall_2,Specificity_2,F-measure_2,Accuracy_2,BCR_2,Structural Difference_2
Random5_3_18,9653,3,18,10 states,8 symbols,180,8,8,85,0.3355,10,9,1660,32036,SAT,3.28,80,80,4,79,1,76,0.8,0.05,0.99,0.1,0.5,0.5,0.5013888888888889,50.0,0.0,,10,9,1660,32036,SAT,2.1609,80,80,2,79,1,78,0.67,0.03,0.99,0.00,0.50,0.50,0.5357142857142857
Random5_1_18,8749,1,18,10 states,8 symbols,180,8,8,85,0.346,10,9,1660,32036,SAT,2.31,80,80,6,80,0,74,1.0,0.07,1.0,0.1,0.5,0.5,0.5357142857142857,50.0,0.0,,10,9,1660,32036,SAT,2.1547,80,80,6,80,0,74,1.00,0.07,1.00,0.10,0.50,0.50,0.5357142857142857
Random5_8_18,6523,8,18,10 states,8 symbols,180,8,8,85,0.3307,10,9,1660,32036,SAT,3.274,80,80,6,80,0,74,1.0,0.07,1.0,0.1,0.5,0.5,0.5013888888888889,50.0,0.0,,10,9,1660,32036,SAT,2.1651,80,80,2,80,0,78,1.00,0.03,1.00,0.00,0.50,0.50,0.5357142857142857
Random5_5_18,4407,5,18,10 states,8 symbols,180,8,8,85,0.334,10,9,1660,32036,SAT,3.2813,80,80,8,79,1,72,0.89,0.1,0.99,0.2,0.5,0.5,0.5013888888888889,50.0,0.0,,10,9,1660,32036,SAT,2.1407,80,80,5,78,2,75,0.71,0.06,0.97,0.10,0.50,0.50,0.5357142857142857
Random5_0_18,6481,0,18,10 states,8 symbols,180,8,8,85,0.3317,10,9,1660,32036,SAT,2.1301,80,80,5,78,2,75,0.71,0.06,0.97,0.1,0.5,0.5,0.5357142857142857,50.0,0.0,,10,9,1660,32036,SAT,2.1475,80,80,5,78,2,75,0.71,0.06,0.97,0.10,0.50,0.50,0.5357142857142857
Random5_9_18,2895,9,18,10 states,8 symbols,180,8,8,85,0.3375,10,9,1660,32036,SAT,3.354,80,80,9,77,3,71,0.75,0.11,0.96,0.2,0.5,0.5,0.5013888888888889,50.0,0.0,,10,9,1660,32036,SAT,2.2951,80,80,7,79,1,73,0.88,0.09,0.99,0.20,0.50,0.50,0.5357142857142857
Random5_2_18,8637,2,18,10 states,8 symbols,180,8,8,85,0.3361,10,9,1660,32036,SAT,3.263,80,80,7,79,1,73,0.88,0.09,0.99,0.2,0.5,0.5,0.5013888888888889,50.0,0.0,,10,9,1660,32036,SAT,2.1451,80,80,4,79,1,76,0.80,0.05,0.99,0.10,0.50,0.50,0.5357142857142857
Random5_7_18,5161,7,18,10 states,8 symbols,180,8,8,85,0.3278,10,9,1660,32036,SAT,3.3439,80,80,5,78,2,75,0.71,0.06,0.97,0.1,0.5,0.5,0.5013888888888889,50.0,0.0,,10,9,1660,32036,SAT,2.1351,80,80,1,78,2,79,0.33,0.01,0.97,0.00,0.50,0.50,0.5357142857142857
Random5_4_18,1794,4,18,10 states,8 symbols,180,8,8,85,0.329,10,9,1660,32036,SAT,3.2975,80,80,7,78,2,73,0.78,0.09,0.97,0.2,0.5,0.5,0.5013888888888889,50.0,0.0,,10,9,1660,32036,SAT,2.1408,80,80,4,80,0,76,1.00,0.05,1.00,0.10,0.50,0.50,0.5357142857142857
Random5_6_18,9955,6,18,10 states,8 symbols,180,8,8,85,0.3312,10,9,1660,32036,SAT,2.3381,80,80,6,79,1,74,0.86,0.07,0.99,0.1,0.5,0.5,0.5357142857142857,50.0,0.0,,10,9,1660,32036,SAT,2.3532,80,80,6,79,1,74,0.86,0.07,0.99,0.10,0.50,0.50,0.5357142857142857
